TYP_CD_DES,STN_NAM_DE,geometry,latitude,longitude,planning_area
MRT,BAYFRONT MRT STATION,"POLYGON ((30788.584413729608 29275.896018300205, 30824.91371372994 29332.273418299854, 30821.1751137292 29334.682718301192, 30916.9354137294 29483.287118300796, 30942.49581372924 29466.81611829996, 30942.225513729267 29466.39681830071, 30948.270913729444 29462.501218300313, 30922.569613729604 29422.61691830121, 30916.852113729343 29426.301218301058, 30894.48111373 29391.58471830003, 30901.912013729103 29386.79631830007, 30906.94951372966 29394.613718301058, 30911.089413729496 29391.94611830078, 30891.602713729255 29361.705818301067, 30887.46281372942 29364.373618301004, 30894.545213729143 29375.36431830004, 30887.11441372987 29380.1527183, 30860.355613729917 29338.62791830115, 30865.903513729572 29335.052818300202, 30862.653513729572 29330.00931829959, 30868.722613729537 29326.09841830097, 30828.969213729724 29264.40761830099, 30822.899413730018 29268.317518301308, 30822.683913729154 29267.982918299735, 30817.135513729416 29271.55731830001, 30810.7339137299 29261.62291830033, 30811.74261373002 29260.97301829979, 30810.77201372944 29259.466818301007, 30786.604713729583 29275.040218301117, 30787.575313729234 29276.5464182999, 30788.584413729608 29275.896018300205))",1.2818719116598414,103.85907645423954,DOWNTOWN CORE
MRT,DHOBY GHAUT MRT STATION,"POLYGON ((29385.16401372943 31256.605518300086, 29376.437513729557 31259.51951830089, 29376.58201372996 31260.12301830016, 29372.62301372923 31264.966818301007, 29286.59571372997 31293.1172183007, 29295.86521372944 31319.732418300584, 29264.890613729134 31332.58201830089, 29267.994113729335 31340.06251830049, 29299.05271372944 31327.1797183007, 29313.828113729134 31358.730418300256, 29298.59571372997 31362.56831829995, 29301.73441372998 31370.13081829995, 29314.384713729843 31366.933618299663, 29318.535113729537 31374.490218300372, 29321.62891372945 31380.042918300256, 29323.376913729124 31383.224618300796, 29325.849613729864 31388.42381830141, 29327.148413729854 31390.794918300584, 29332.15041372925 31403.511718301103, 29335.798813729547 31402.050818299875, 29342.232413729653 31405.01951830089, 29345.892613729462 31403.841818301007, 29347.78321372997 31407.244118301198, 29348.980513729155 31407.97071829997, 29368.994113729335 31444.695318300277, 29365.793013729155 31446.460918299854, 29374.80271372944 31462.865218300372, 29377.521513729356 31461.369118301198, 29378.773413729854 31463.67381830141, 29399.648413729854 31452.232418300584, 29387.46291372925 31430.007818300277, 29386.92191372998 31429.808618299663, 29369.326213729568 31397.66601829976, 29369.406213729642 31395.43551830016, 29369.037113729864 31394.730518300086, 29373.40041372925 31392.52541830018, 29375.28321372997 31391.585918299854, 29379.669913729653 31388.92381830141, 29386.621113729663 31384.314418300986, 29391.390613729134 31380.619118301198, 29396.10351372976 31376.572218300775, 29397.369113729335 31375.47071829997, 29400.113313729875 31372.75591829978, 29402.62301372923 31370.18551830016, 29405.209013729356 31357.599618300796, 29404.187513729557 31354.24801830016, 29403.17191372998 31352.015618300065, 29401.82421372924 31350.009718300775, 29398.544913729653 31339.917918300256, 29386.076213729568 31302.601518301293, 29384.02541372925 31296.18751830049, 29388.986313729547 31290.21291830018, 29395.736313729547 31282.066418301314, 29402.93551372923 31273.382818300277, 29411.537113729864 31263.043018300086, 29428.40821372997 31242.638618299738, 29428.884813729674 31242.064418300986, 29427.31641372945 31242.535118300468, 29385.16401372943 31256.605518300086))",1.299703392902363,103.84548639495672,MUSEUM
MRT,FARRER ROAD MRT STATION,"POLYGON ((25098.698313729838 33311.13821830042, 25101.4820137294 33308.14171830006, 25115.190213729627 33320.87621830031, 25120.392813729122 33315.33621830121, 25149.580813729204 33342.45091830008, 25149.853013729677 33342.15791830048, 25153.10151372943 33345.175718300045, 25148.201113729738 33350.45071830042, 25154.868213729933 33356.6442183014, 25159.768613729626 33351.36921830103, 25162.07651372999 33353.51321830042, 25162.62611372955 33354.02381830104, 25162.200713729486 33354.48171829991, 25163.959013729356 33356.11511830054, 25180.736113729887 33338.055518301204, 25178.977713729255 33336.42201830074, 25178.55241372995 33336.879918299615, 25167.086413729936 33326.22821830027, 25167.358613729477 33325.93521830067, 25167.138813729398 33325.7310183011, 25185.8896137299 33305.54661829956, 25170.504113729112 33291.25381829962, 25164.31061372999 33297.92091830075, 25167.680713729933 33301.05171830021, 25155.12351372931 33314.56901830062, 25118.894313729368 33280.9129183013, 25118.622013729997 33281.2059183009, 25082.869013729505 33247.9922183007, 25066.823513729498 33265.26421830058, 25077.135513729416 33274.843818301335, 25078.839013729244 33276.42641830072, 25070.72941372916 33285.15571830049, 25098.698313729838 33311.13821830042))",1.3174545709807186,103.80748912462836,BUKIT TIMAH
MRT,JURONG EAST MRT STATION,"POLYGON ((17844.29961372912 35103.83511830121, 17845.949813729152 35104.749318299815, 17845.066613729112 35106.343818301335, 17854.320413729176 35111.469818299636, 17856.010213729925 35108.41931829974, 17860.301013729535 35110.79621830024, 17931.0222137291 34983.11471830122, 17926.735413729213 34980.7403183002, 17928.660113729537 34977.265518300235, 17926.770713729784 34976.219018300995, 17931.286913729273 34968.06581830047, 17924.849713729694 34964.50011830032, 17920.333513729274 34972.65341830067, 17919.3319137292 34972.0985183008, 17918.213713729754 34974.11711830087, 17916.689013729803 34973.27251830138, 17914.499613729306 34973.96311829984, 17912.45951372944 34972.833118300885, 17913.960513729602 34970.12311829999, 17912.18051372934 34969.13711830042, 17917.083913729526 34960.284418299794, 17911.66341372952 34957.282118299976, 17906.663113729097 34966.30981830135, 17905.1126137292 34965.45091830008, 17904.515013729222 34966.5296183005, 17900.11791372951 34964.094218300655, 17900.71541372966 34963.015518300235, 17899.077913729474 34962.10851830058, 17904.078213729896 34953.08081830107, 17898.65771372989 34950.07841830142, 17893.657413729466 34959.10621830076, 17892.0194137292 34958.19881829992, 17890.61501372978 34960.73421830125, 17887.1583137298 34958.819718301296, 17816.4382137293 35086.50051829964, 17798.670913729817 35118.57311830111, 17799.962013729848 35119.28841830045, 17796.70711372979 35125.16351830028, 17798.437013729475 35126.12171830051, 17798.926113729365 35128.298018300906, 17805.700413729995 35132.050418300554, 17807.763713729568 35131.3253183011, 17811.638213729486 35133.47141830064, 17812.11791372951 35135.605118300766, 17818.892513729632 35139.357418300584, 17820.97581372969 35138.62511830032, 17822.769213729538 35139.618518300354, 17826.031713729724 35133.72841829993, 17827.34021373 35134.453218299896, 17837.515213729814 35116.083118300885, 17844.29961372912 35103.83511830121))",1.3332090245724455,103.74226323370073,JURONG EAST
MRT,BEDOK NORTH MRT STATION,"POLYGON ((37561.23641372938 35145.79951830022, 37532.68291372992 35157.782018300146, 37530.37511372939 35163.42731830105, 37479.4092137292 35184.81521829963, 37472.763213729486 35168.97821830027, 37455.19731372967 35176.349718300626, 37450.02751372941 35164.03051830083, 37395.24601372983 35187.01961830072, 37400.41581372917 35199.338818300515, 37298.947913729586 35241.919918300584, 37316.05151372962 35282.67661830038, 37374.83521372918 35258.00791830011, 37373.9839137299 35255.97931830026, 37430.73101372924 35232.16541830078, 37426.19661372993 35253.243518300354, 37435.97291372996 35255.346518300474, 37440.01501372922 35236.55671830103, 37443.87911372911 35234.93521830067, 37454.52271372918 35205.9139182996, 37483.211113729514 35193.87481830083, 37483.15311372932 35193.73651830107, 37510.96901372913 35182.06351830065, 37514.30191372987 35185.66701829992, 37539.88031372987 35174.93301830068, 37568.43381372932 35162.95051830076, 37561.23641372938 35145.79951830022))",1.3347556342977185,103.91787672284391,BEDOK
MRT,BEDOK RESERVOIR MRT STATION,"POLYGON ((38894.04141373001 35448.13191829994, 39073.700413729995 35441.72251830064, 39076.69891372975 35441.81571830064, 39079.730413729325 35441.70751830004, 39078.58291372936 35409.54341830127, 39189.80601372942 35415.21111830138, 39190.301113729365 35405.49571830034, 39181.537213729694 35398.63871829957, 39152.129813729785 35397.140218300745, 39151.868713730015 35402.26361829974, 39080.79951372929 35398.64201830141, 39076.18291372992 35398.80671830103, 39075.8793137297 35390.2972183004, 39058.66971372999 35390.91111830063, 39031.71901372913 35391.87261830084, 39023.03121372964 35401.203318299726, 38907.273913729936 35405.332918301225, 38907.91921372991 35423.4214182999, 38893.178613729775 35423.947318300605, 38894.04141373001 35448.13191829994))",1.336598735876531,103.93228754737622,BEDOK
MRT,ORCHARD MRT STATION,"POLYGON ((27876.048813729547 31714.730518300086, 27865.826213729568 31723.886718301103, 27864.126913729124 31746.511718301103, 27859.939413729124 31746.197318300605, 27852.26951372996 31848.410118300468, 27857.406213729642 31848.794918300584, 27856.654313729145 31858.816418301314, 27855.70701372996 31858.746118299663, 27853.410213729367 31889.35941830091, 27863.687513729557 31890.13081829995, 27878.621113729663 31882.1172183007, 27879.81841372978 31866.162118300796, 27885.787113729864 31862.960918299854, 27885.52541372925 31862.474618300796, 27919.44921372924 31844.27151830122, 27896.183613729663 31800.910118300468, 27898.36521372944 31771.843718299642, 27885.763713729568 31770.898418299854, 27887.37891372945 31749.357418300584, 27888.576213729568 31749.447218300775, 27891.09571372997 31715.857418300584, 27886.39451372996 31715.50581829995, 27876.048813729547 31714.730518300086))",1.3039377453712606,103.832219330646,ORCHARD
MRT,BUKIT BROWN MRT STATION,"POLYGON ((27688.732613729313 35085.248718300834, 27688.72851372976 35123.35371830128, 27696.778513729572 35123.35451829992, 27696.77811372932 35127.00551830046, 27694.728113729507 35127.0053183008, 27694.727013729513 35137.5053183008, 27700.527013729326 35137.50591829978, 27700.52751372941 35132.50591829978, 27707.627513729967 35132.50671830028, 27707.6285137292 35123.35571829975, 27731.903513729572 35123.35831830092, 27731.904313729145 35115.31831829995, 27733.22931372933 35115.31851829961, 27733.229613729753 35113.19351829961, 27733.629613729194 35113.19351829961, 27733.632613729686 35085.25361829996, 27721.607613729313 35085.25231830031, 27721.608513729647 35076.167318301275, 27704.233513729647 35076.16551830061, 27704.23401372973 35071.46541829966, 27696.434013729915 35071.46461830102, 27696.433413730003 35077.2646182999, 27696.883413729258 35077.2646182999, 27696.882613729686 35085.24961830117, 27688.732613729313 35085.248718300834))",1.3337318982953257,103.83071216428937,NOVENA
MRT,LENTOR MRT STATION,"POLYGON ((28455.524513729848 40617.75511830114, 28455.40311372932 40606.06071829982, 28447.921213729307 40606.137618299574, 28447.91911372915 40605.93761830032, 28427.520213729702 40606.14741829969, 28427.52231372986 40606.34741830081, 28417.72881372925 40606.44811830111, 28377.841013729572 40671.287218300626, 28377.371413729154 40670.90601829998, 28348.070013729855 40718.257318301126, 28348.26181373 40760.30241830088, 28294.06381372921 40810.308818301186, 28266.092413729988 40779.99281829968, 28214.779413729906 40814.572918299586, 28218.88441372942 40820.66431830078, 28229.00121372938 40813.846618300304, 28239.213813729584 40829.00111830048, 28245.118313729763 40825.02201830037, 28260.428113729693 40841.61521830037, 28254.328013729304 40847.243618300185, 28269.79181372933 40864.00361829996, 28284.255613729358 40850.65841829963, 28298.35671372991 40865.941618300974, 28316.67751372978 40853.59511830099, 28317.401313729584 40835.60131829977, 28309.79941372946 40827.36231829971, 28409.532413729466 40735.34261829965, 28410.6173137296 40736.51831830107, 28418.832713729702 40728.93831830099, 28446.012713729404 40732.29311829992, 28447.478213729337 40720.419718300924, 28431.727113729343 40718.47551830113, 28431.012113729492 40717.70071830042, 28431.306113729253 40717.42941830121, 28413.130113729276 40697.729818301275, 28392.439613729715 40716.82011830062, 28393.795813729987 40718.290018299595, 28388.926713729277 40722.78251830116, 28376.062513729557 40708.84011830017, 28395.143913729116 40685.33081830107, 28384.274013729766 40676.50891830027, 28420.40791372955 40618.116218300536, 28427.643313729204 40618.04181830026, 28427.645313729532 40618.24181830138, 28448.04431372974 40618.032018300146, 28448.042213729583 40617.83201830089, 28455.524513729848 40617.75511830114))",1.3849312066120425,103.83634746168929,ANG MO KIO
MRT,BRIGHT HILL MRT STATION,"POLYGON ((28059.65821372997 38407.18031829968, 28014.665413729846 38390.616218300536, 28025.240613729693 38361.89101830125, 28000.276713729836 38352.70041830093, 27998.6910137292 38357.00781830028, 27991.56071372982 38354.38281830028, 27984.84591372963 38372.62211829983, 27984.075613729656 38372.97791830078, 27982.129113729112 38378.264918301255, 27980.09051372949 38377.51441830024, 27916.516413729638 38322.8103183005, 27909.918313729577 38295.15501829982, 27910.79371372983 38294.94611830078, 27909.19361372944 38288.23931830004, 27908.318213729188 38288.44821830094, 27902.724813729525 38265.004018301144, 27906.070913729258 38264.20571830124, 27901.02801372949 38243.06891830079, 27900.184613729827 38242.550518300384, 27899.634613730013 38240.24521830119, 27888.70151372999 38242.85371830128, 27894.41041372996 38266.782118299976, 27884.372213729657 38269.1770182997, 27873.03061372973 38282.357518300414, 27872.500013729557 38281.901018301025, 27853.19681372959 38304.33421830088, 27861.96231372934 38311.876718301326, 27869.532513729297 38329.04971829988, 27849.57181372959 38352.94681829959, 27855.949813729152 38361.322518300265, 27851.649613729678 38364.59711830132, 27859.91921372991 38375.45691830106, 27888.01161372941 38354.06501829997, 27888.132713729516 38354.22411829978, 27893.98431372922 38349.76821830124, 27893.439113729633 38349.05221830122, 27901.526913729496 38342.8934183009, 28032.878013729118 38455.91811829992, 28035.417013729922 38455.19851830043, 28039.037013729103 38467.94441829994, 28045.263613729738 38466.17991830036, 28049.37871372979 38480.59611830115, 28088.179413729347 38468.15021830052, 28083.36231372971 38454.13571830094, 28074.736113729887 38456.58031830005, 28070.52541372925 38443.69001829997, 28060.34811372962 38446.5742183011, 28026.51131372992 38417.458418300375, 28028.894013729878 38410.98621829972, 28054.752313729376 38420.50601829961, 28059.65821372997 38407.18031829968))",1.3632672643962689,103.83293672058691,BISHAN
MRT,SPRINGLEAF MRT STATION,"POLYGON ((26311.55731373001 42269.232618300244, 26300.948113729246 42265.27151830122, 26302.735513729975 42260.48431830108, 26303.37881372962 42260.19081830047, 26304.81291372981 42256.349818300456, 26304.5194137292 42255.70651829988, 26322.274213729426 42208.15301830135, 26322.917513730004 42207.85951830074, 26324.35161372926 42204.01851830073, 26324.05811372958 42203.37521830015, 26325.834313729778 42198.617918301374, 26338.096413729712 42203.19621830061, 26346.08481372986 42175.00791830011, 26336.048513729125 42171.26071830094, 26342.379513729364 42154.30411829986, 26320.83241372928 42146.25911829993, 26317.562013729475 42155.01851830073, 26300.69901372958 42148.72241830081, 26294.5361137297 42151.534418299794, 26284.577613729984 42147.81621829979, 26284.787513729185 42147.254118300974, 26263.229813729413 42139.20521830022, 26257.998913729563 42153.2152183, 26246.706713729538 42148.999118300155, 26239.88411372993 42167.27231829986, 26272.73411372956 42179.537318300456, 26273.083813729696 42178.6004183013, 26287.529813729227 42183.99401830137, 26287.354913729243 42184.46241830103, 26304.21791372914 42190.75851830095, 26273.05241372995 42274.230318300426, 26260.967313729227 42269.71811830066, 26256.839813729748 42280.77281830087, 26237.067313729785 42273.390418300405, 26226.621213729493 42250.49611829966, 26229.395213729702 42243.06631829962, 26231.035013729706 42243.678518300876, 26234.524013729766 42234.333618300036, 26221.267513729632 42229.38411829993, 26213.059513729997 42251.368118301034, 26229.81021372974 42288.07991830073, 26251.138413729146 42296.04311829992, 26250.893613729626 42296.69891829975, 26262.97871372942 42301.21111830138, 26260.460313729942 42307.95631830022, 26282.007413729094 42316.00121830031, 26286.36221372988 42304.33771830052, 26296.290513729677 42308.04451830126, 26303.355113729835 42289.260418299586, 26311.55731373001 42269.232618300244))",1.3981083796317924,103.81792447419276,YISHUN
MRT,MARINA SOUTH PIER MRT STATION,"POLYGON ((31200.81651372928 28158.00031829998, 31188.151813729666 28175.59031829983, 31201.58261372987 28185.26061830111, 31210.449613729492 28172.945618299767, 31222.73411372956 28181.790618300438, 31235.018813729286 28190.63561830111, 31234.901913729496 28190.798018300906, 31249.509513729252 28201.31551830098, 31249.626413729973 28201.153218301013, 31272.434813729487 28217.575418300927, 31274.334013729356 28214.93761830032, 31276.233113729395 28212.300018301234, 31351.744113729335 28266.66841830127, 31339.078913729638 28284.25891830027, 31352.509913729504 28293.929218299687, 31362.13631372992 28280.559318300337, 31374.51401372999 28289.471318300813, 31377.59311372973 28285.28061830066, 31396.558913729154 28298.936118301004, 31415.52481372934 28312.591718301177, 31419.790213729255 28306.667518300936, 31425.399613729678 28298.876818301156, 31429.665113729425 28292.952718300745, 31357.971913729794 28241.333118300885, 31365.451213729568 28230.944718301296, 31365.28861372918 28230.827618300915, 31371.885913729668 28221.664618300274, 31375.184513729997 28217.083018301055, 31365.778313729912 28210.31071829982, 31366.24571372941 28209.661518299952, 31365.434213729575 28209.0771182999, 31364.382413729094 28210.53801830113, 31362.110113729723 28208.90191830136, 31357.45441372972 28215.368318300694, 31352.798813729547 28221.83471830003, 31352.636213729158 28221.71771830134, 31345.157013729215 28232.105618299916, 31317.765213729814 28212.38331830129, 31290.37341372948 28192.6610183008, 31294.463013730012 28186.9810183011, 31275.96001372952 28173.658818300813, 31257.45711372979 28160.336618300527, 31260.758413729258 28155.751518299803, 31236.411813729443 28138.221818299964, 31236.528713729233 28138.059518299997, 31225.175713729113 28129.885218299925, 31226.811913729645 28127.613118300214, 31226.648813729174 28127.495618300512, 31234.88081372995 28116.063818300143, 31222.39171372913 28107.07141830027, 31214.160313729197 28118.503918301314, 31213.99801372923 28118.387018300593, 31204.85921372939 28131.079618301243, 31190.490813729353 28123.20711830072, 31189.57121372968 28122.59271830134, 31185.378013729118 28128.41641830094, 31180.613713729195 28135.03341829963, 31177.070313729346 28139.954918300733, 31176.368313729763 28140.92991830036, 31184.05241372995 28146.17461830005, 31190.713513729163 28150.72621829994, 31200.81651372928 28158.00031829998))",1.2713773813515974,103.86291089290124,STRAITS VIEW
MRT,MACPHERSON MRT STATION,"POLYGON ((34131.9605137296 34147.75771830045, 34130.30591372959 34154.78571830131, 34131.18201372959 34154.99191830121, 34128.00421372987 34168.48991830088, 34155.91721372958 34223.95161830075, 34149.26681372989 34240.25081830099, 34145.9242137298 34261.47531829961, 34142.482813729905 34269.90961830132, 34145.39401372988 34271.09751830064, 34153.77871372923 34274.51861830056, 34156.741513729095 34275.727518299595, 34165.30491372943 34254.73981830105, 34170.25281372946 34255.51911829971, 34175.27791372966 34253.8514182996, 34188.11561324889 34257.29148948872, 34200.78631372936 34261.303218301386, 34204.06621372979 34262.44391830079, 34207.327913729474 34263.61691830121, 34210.58231372945 34264.82161829993, 34212.98511372972 34265.73341830075, 34208.79111372959 34276.01221830025, 34251.382213729434 34293.390218300745, 34251.004513729364 34294.31611829996, 34288.49191372935 34309.61181830056, 34293.16691372916 34302.26141829975, 34314.944813729264 34311.14951829985, 34319.45781372953 34287.93461829983, 34327.929013729095 34291.39191829972, 34328.90891372971 34286.352018300444, 34329.890513729304 34286.542818300426, 34332.94951372966 34270.81051830016, 34328.211613729596 34269.88941830024, 34330.235913729295 34259.476918300614, 34329.059113729745 34259.24821829982, 34331.67001372948 34245.81571830064, 34325.385213729925 34230.855418300256, 34328.301213729195 34215.85341829993, 34315.87381372973 34213.43781829998, 34311.19921372924 34237.487718300894, 34317.63331372943 34238.738318299875, 34321.06641372945 34246.91031830013, 34317.42111372948 34265.6722183004, 34302.71081372909 34273.54031830095, 34265.651113729924 34258.41921829991, 34265.46221372951 34258.882218301296, 34222.87111372966 34241.504118300974, 34218.82451372966 34251.42171830125, 34177.825513729826 34233.78071830049, 34178.803613729775 34231.39201830141, 34167.38461373001 34226.716318299994, 34139.754613729194 34171.816618300974, 34144.71191373002 34150.759718300775, 34133.80981372949 34148.19341829978, 34131.96061372943 34147.75741830096, 34131.9605137296 34147.75771830045))",1.3260906194678943,103.88937168279924,GEYLANG
MRT,CANBERRA MRT STATION,"POLYGON ((27625.4951137295 47174.395618300885, 27658.277113729157 47121.03241830133, 27658.898624211473 47119.79037452443, 27659.295956046717 47118.45955694262, 27659.45713399101 47117.080075266895, 27659.377300278084 47115.69350590273, 27659.0588610282 47114.34163887247, 27658.51141372975 47113.06521829963, 27653.19931373 47103.15561830066, 27653.07151372917 47103.0771182999, 27649.721513729542 47108.53031830117, 27647.73441372998 47107.30961829983, 27651.084413729608 47101.85631830059, 27650.956613729708 47101.77781829983, 27639.715913729742 47101.51891830005, 27638.329912801368 47101.60756813946, 27636.980130398802 47101.93459234837, 27635.707247816434 47102.49013469507, 27634.549628653418 47103.257451605416, 27633.542162567424 47104.213416799896, 27632.71521373 47105.32921830006, 27609.644313729368 47142.884518301114, 27607.06361372955 47141.2991183009, 27532.27521372959 47263.04151830077, 27534.856013729237 47264.626918300986, 27531.409013729542 47270.237918300554, 27530.78751058356 47271.47994627205, 27530.390183240535 47272.810747017815, 27530.22900680895 47274.190211334266, 27530.30883900949 47275.57676333913, 27530.627273767466 47276.92861353326, 27531.17471372988 47278.20501830056, 27536.48681372963 47288.11471830122, 27536.61461372953 47288.19321830012, 27539.964613729157 47282.74001830071, 27541.95171372965 47283.96071830019, 27538.601713730022 47289.4139182996, 27538.729513729922 47289.49241830036, 27549.97021372989 47289.75141829997, 27551.35623779949 47289.662759991435, 27552.70604152981 47289.33572343873, 27553.978942983664 47288.78016524558, 27555.13657799312 47288.012829463754, 27556.144056422912 47287.05684294152, 27556.97101372946 47285.94101830013, 27590.274113729596 47231.72941830009, 27592.264813729562 47232.95231829956, 27603.124313729815 47215.27491830103, 27606.24900413085 47214.6201525384, 27609.438069756845 47214.47092539849, 27612.610249803634 47214.83103934848, 27615.684713729657 47215.69131829962, 27617.52758420408 47216.48045798981, 27619.278813729994 47217.45621830039, 27636.758413729258 47228.19431830011, 27633.19601373002 47233.993418300524, 27640.267813729122 47238.33771830052, 27642.186213729903 47235.21491830051, 27642.526213729754 47235.42381830141, 27675.078313729726 47182.43481830135, 27671.425513729453 47180.189218301326, 27667.56281372998 47183.692018300295, 27648.190013729967 47215.22761830129, 27645.27930627304 47215.41853995567, 27642.371785159477 47215.184040590866, 27639.52929808146 47214.529108388866, 27636.812309351702 47213.46767482039, 27634.278613729402 47212.02231829986, 27625.080413729884 47206.371618300676, 27622.576709716013 47204.3823032584, 27620.42206443931 47202.019378829194, 27618.671561540024 47199.34325332277, 27617.36995273343 47196.42234205381, 27616.550513729453 47193.33131830022, 27627.44651372917 47175.594418300316, 27625.4951137295 47174.395618300885))",1.4431183775240064,103.82971485231448,SEMBAWANG
MRT,WOODLANDS SOUTH MRT STATION,"POLYGON ((23669.58461372927 45366.14391830005, 23673.28311372921 45278.52241829969, 23661.14511372987 45277.982318300754, 23660.84621372912 45284.70071830042, 23663.29381372966 45284.80961829983, 23661.872213729657 45316.759418301284, 23654.708813729696 45323.31251830049, 23650.786813729443 45411.48451830074, 23561.74781372957 45446.83111830056, 23551.85161372926 45421.90221830085, 23528.57691372931 45436.993518300354, 23525.93831372913 45432.9241183009, 23489.181813729927 45456.75701829977, 23498.91611372959 45471.76981830038, 23507.972013729624 45494.58191830106, 23526.00311372988 45487.42391830124, 23530.121113729663 45497.79711830057, 23574.171213729307 45478.12591830082, 23570.80231372919 45469.6396182999, 23646.542313729413 45439.572518300265, 23654.80731373001 45460.39221830107, 23697.09041372966 45468.05861829966, 23699.300813729875 45455.86741830036, 23680.260113729164 45452.41511830129, 23675.084113729186 45439.37771829963, 23705.33781372942 45427.36761830002, 23692.464513729326 45394.939418300986, 23693.698013729416 45367.21681830101, 23669.58461372927 45366.14391830005))",1.427095476529849,103.79389595261564,WOODLANDS
MRT,WOODLANDS NORTH MRT STATION,"POLYGON ((22620.061613729224 47869.843818301335, 22638.338513729163 47879.50871830061, 22627.591413729824 47899.83211830072, 22653.581313729286 47913.57561830059, 22689.199813729152 47846.218918301165, 22718.5417137295 47790.73151830025, 22725.09311372973 47778.34231830016, 22751.021813729778 47729.3095183, 22760.986413729377 47710.46581830084, 22767.002813729458 47699.088518301025, 22783.502013729885 47667.88751829974, 22739.235213729553 47644.4791183006, 22710.091013729572 47699.59261829965, 22728.36791372951 47709.25751830079, 22716.349313729443 47731.985518300906, 22698.072313729674 47722.32061829977, 22692.928613729775 47732.047718301415, 22677.436813729815 47723.85561829992, 22669.35111372918 47739.146018300205, 22684.8430137299 47747.33811829984, 22652.452313729562 47808.59091830067, 22620.061613729224 47869.843818301335))",1.448350098494633,103.78567472164114,WOODLANDS
MRT,GUL CIRCLE MRT STATION,"POLYGON ((8855.68811372947 33684.24051829986, 8866.838613729924 33673.4754183013, 8859.82691372931 33666.328118300065, 8866.894313729368 33653.067118300125, 8883.452713729814 33637.162018300965, 8869.14761372935 33622.2692183014, 8873.781213729642 33617.81851829961, 8868.39181372989 33612.207818301395, 8870.349913729355 33610.32701830007, 8755.067313729785 33490.30801830068, 8764.57111372985 33481.17921829969, 8809.967513729818 33528.44061830081, 8812.347413729876 33526.1546183005, 8814.599713729694 33528.499418299645, 8821.805713729933 33521.577718300745, 8745.912313729525 33442.566418301314, 8741.39741372969 33446.90311830118, 8743.964213729836 33449.5753183011, 8737.955813729204 33455.34631830081, 8757.390113729984 33475.5790183004, 8748.828213729896 33483.81261830032, 8730.002213729545 33464.21311829984, 8726.507813729346 33467.5696182996, 8710.578613729216 33451.16571830027, 8695.259313729592 33465.88051830046, 8698.501213729382 33469.25561830029, 8695.04711372964 33472.57331830077, 8695.393513729796 33472.933918301016, 8687.773413729854 33480.2534183003, 8678.007213729434 33476.593818301335, 8653.413113729097 33450.98931830004, 8650.596913729794 33453.69441829994, 8649.452413729392 33452.50301830098, 8644.17741372995 33457.56991830096, 8645.126113729551 33458.55751829967, 8642.350913729519 33461.22311829962, 8660.50061372947 33480.118418300524, 8661.474213729613 33479.18321830034, 8663.55241372995 33481.346818299964, 8664.426613729447 33480.50701829977, 8671.54681372922 33487.919718300924, 8672.513413729146 33486.99131830037, 8676.66401372943 33491.31271830015, 8672.99801372923 33494.64171830006, 8682.06851372961 33504.08491829969, 8693.281413729303 33491.89641830139, 8724.49801372923 33503.593918301165, 8737.640413729474 33517.276218300685, 8792.111813729629 33573.985618300736, 8847.812613729388 33631.974818300456, 8851.588113729842 33628.34831830114, 8864.56301372964 33641.85631830059, 8855.13651372958 33650.91071830131, 8850.67721372936 33659.27811830118, 8849.820313729346 33660.10121829994, 8850.02811372932 33660.31761830114, 8844.122213729657 33665.99041830003, 8843.80221372936 33665.657218299806, 8840.673013729975 33668.618218300864, 8855.68811372947 33684.24051829986))",1.3195643154245833,103.6605938692244,PIONEER
